debtor_id,age_bracket,debt_amount,days_since_last_contact,prior_contact_attempts,time_of_day_last_contact,day_of_week_last_contact,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post
D103318,18-25,78.54,44,2,afternoon,thu,0,0.8264737008750396,0.1807903304708611,0.3549515334600012,1,0,0
D103319,26-35,397.62,3,3,evening,mon,0,0.6041384248702588,0.8682484288484187,0.34670967857167656,0,1,1
D103320,18-25,105.27,1,1,evening,fri,0,0.6986036484939417,0.9008635566429087,0.889027245202315,1,1,1
D103321,26-35,559.15,66,5,afternoon,mon,1,0.6328422927495215,0.3007229670036818,0.29104921770629316,1,0,0
D103322,36-50,180.44,83,1,afternoon,wed,1,0.629122805110731,0.7223403290528642,0.7885171463316364,0,1,1
D103323,51-65,636.69,26,0,afternoon,tue,0,0.9281652831317845,0.8963644564464331,0.7879293707320896,1,1,1
D103324,36-50,89.09,84,2,afternoon,mon,1,0.6115760060566038,0.1796907606509317,0.48329358656803656,0,1,1
D103325,51-65,132.95,40,1,evening,sat,0,0.6834303070880587,0.28122838938618516,0.5888402608466609,1,0,0
D103326,26-35,344.76,5,1,afternoon,fri,0,0.9485636630216676,0.34065674222607356,0.406452722470726,1,0,0
D103327,51-65,701.66,47,0,afternoon,wed,1,0.2470707037640786,0.7762793137473215,0.447278953262137,0,1,0
D103328,36-50,1096.58,87,2,afternoon,wed,0,0.44682205448387213,0.27775438126508695,0.17910398669476688,1,0,0
D103329,26-35,253.97,22,1,morning,fri,1,0.5974051854345079,0.7187068020621551,0.4102459273159601,1,0,1
D103330,65+,1279.18,86,2,morning,thu,0,0.2695615321591203,0.19667641966733115,0.2705199388840465,0,0,0
D103331,26-35,188.54,58,4,afternoon,tue,0,0.21544773398466088,0.40444034940923534,0.2325380530049661,0,0,0
D103332,18-25,657.79,35,2,morning,thu,0,0.31263211338559993,0.547049874030237,0.26729790994145897,0,0,0
D103333,26-35,104.8,62,2,evening,sat,0,0.5523286324578586,0.6229243245233972,0.40032572818137546,1,1,0
D103334,26-35,357.16,36,2,night,thu,0,0.4946921038219948,0.43273696568708586,0.5047555681992641,1,0,1
D103335,26-35,29.74,7,2,evening,sat,0,0.8529755846673605,0.5870501181234007,0.36138697467106146,1,1,0
D103336,36-50,89.17,78,4,afternoon,thu,0,0.08876204320405455,0.34801494460507126,0.22409677163367486,0,0,0
D103337,51-65,372.42,33,1,afternoon,wed,1,0.7458709199313878,0.6277358930966308,0.7640589201415287,0,0,1
D103338,26-35,75.1,50,2,evening,sat,0,0.5326443907170264,0.7337560084389169,0.5844581012366589,1,0,1
D103339,36-50,359.33,66,2,evening,tue,0,0.6003834978538994,0.6038396496375327,0.290325772174672,1,1,0
D103340,26-35,553.25,7,4,night,fri,0,0.4005521341414524,0.22953307818788612,0.17464142760727772,0,0,0
D103341,51-65,155.84,64,3,afternoon,fri,0,0.35990979813719615,0.7351768605643662,0.39740561227181564,0,1,1
D103342,26-35,102.3,32,2,afternoon,tue,0,0.25355518197469634,0.6964359501268466,0.34154286000371237,0,0,0
D103343,18-25,159.69,49,1,afternoon,tue,0,0.5943814722272478,0.6170565834820232,0.6357732521665942,1,1,1
D103344,36-50,102.59,41,1,night,mon,0,0.31535136617825416,0.28345982041637663,0.6615391422799639,0,0,0
D103345,36-50,223.39,69,4,evening,tue,1,0.7759420189670652,0.9089162042726773,0.5230369029434075,1,1,1
D103346,51-65,268.24,16,2,evening,mon,0,0.47570973023953406,0.9366786930953083,0.9125281882332754,0,1,1
D103347,36-50,185.79,9,6,evening,fri,0,0.8024178796868898,0.8977994662068295,0.4328785684344437,1,1,0
D103348,51-65,1104.25,36,4,night,mon,1,0.36695344807335495,0.41849905257355974,0.8847186298863283,1,1,1
D103349,26-35,128.06,10,6,afternoon,thu,0,0.5733516501657071,0.7281674157849278,0.6967260964734641,0,1,1
D103350,18-25,856.02,21,0,night,mon,0,0.2748673862127239,0.9144487029119759,0.6454506134927052,0,1,1
D103351,18-25,95.86,59,3,evening,sat,0,0.3184154611947345,0.518508741608136,0.389744052889079,0,0,1
D103352,18-25,261.26,73,2,evening,fri,0,0.3865237158087919,0.739379092589719,0.3243515137074628,1,1,1
D103353,26-35,709.67,62,3,night,wed,1,0.6973275744273499,0.6412169475548397,0.45466213380713927,1,0,0
D103354,36-50,677.37,28,2,afternoon,sat,0,0.1873385702692614,0.8689865585371344,0.6578734692216635,0,1,1
D103355,26-35,167.63,73,4,evening,tue,1,0.4490361247723531,0.8978507546026067,0.25461178037098225,1,0,0
D103356,36-50,403.25,36,0,evening,fri,0,0.8961707295590695,0.5375453327626021,0.3827075276406218,1,0,0
D103357,36-50,357.47,16,3,evening,fri,1,0.9026116048062646,0.919291478010675,0.894057841637191,1,1,1
D103358,36-50,150.51,68,2,evening,thu,0,0.8922929797337247,0.4636608189318306,0.5913463737803504,1,0,1
D103359,36-50,425.96,46,6,evening,fri,1,0.6261624089027834,0.37243283757125933,0.7535498194515825,0,1,0
D103360,26-35,1307.98,33,3,afternoon,sun,0,0.09556497247861968,0.3783761977731679,0.10617548347381248,0,0,1
D103361,26-35,374.1,59,1,evening,wed,0,0.2986736563845421,0.6490574505615941,0.25384608418520965,0,1,0
D103362,36-50,407.37,65,2,evening,tue,0,0.5294250150448163,0.25058069091378177,0.49999874673221323,1,1,1
D103363,36-50,448.07,20,6,evening,thu,1,0.8385692298269308,0.4493982326117196,0.5291176539935032,0,0,1
D103364,26-35,65.7,10,5,afternoon,thu,0,0.5460942923160124,0.2992430045126646,0.14050133279734986,1,0,0
D103365,26-35,370.26,46,4,evening,mon,0,0.43272165422351955,0.3543925547001354,0.5458267948513877,0,0,1
D103366,36-50,97.99,4,4,evening,sun,1,0.8474090557336958,0.7165918553839522,0.8263877844978481,0,1,1
D103367,36-50,143.9,57,3,afternoon,thu,1,0.739814326701175,0.8182930399413856,0.47263019283117524,1,1,0
D103368,18-25,1712.57,39,2,evening,sun,1,0.20567643745999226,0.8000647732155972,0.5719841352843089,1,1,1
D103369,26-35,194.82,19,4,evening,sun,0,0.2994658320247234,0.7156761725810755,0.8489137867698163,0,1,0
D103370,51-65,125.69,53,4,evening,mon,0,0.8141320822757365,0.1054029847126098,0.8530444814735181,1,0,0
D103371,18-25,690.44,33,2,afternoon,mon,1,0.7964158965302264,0.554907541646009,0.36162774081325777,1,0,1
D103372,51-65,104.28,34,2,afternoon,tue,0,0.4103983013177216,0.4314945785682128,0.27314727383686793,1,0,0
D103373,26-35,163.58,19,2,evening,thu,1,0.700830687002691,0.9222906241904913,0.5796424509286832,0,1,1
D103374,36-50,753.06,60,3,night,wed,0,0.5126560774252487,0.2175520399621389,0.8994605198346552,1,0,1
D103375,26-35,254.29,81,2,afternoon,mon,1,0.3257015871663353,0.3289655912265289,0.7842595210164036,0,0,1
D103376,18-25,60.01,55,1,night,thu,0,0.48063180783464393,0.9020005318103245,0.34458699911206253,0,1,0
D103377,65+,399.25,21,3,afternoon,wed,0,0.49556882379409684,0.20408478967332858,0.9167041493875315,0,1,1
D103378,36-50,171.26,75,2,morning,sat,1,0.32375324954325135,0.21712452277471403,0.8111580067660988,0,1,0
D103379,65+,978.35,10,1,evening,sat,1,0.9258196771475806,0.5053092184178504,0.2785085057191036,1,1,0
D103380,26-35,141.8,26,4,morning,sat,1,0.5385326242568327,0.6858210248132062,0.7627866356282909,0,1,1
D103381,51-65,630.24,3,1,morning,thu,0,0.7789068249531871,0.3919357169566071,0.5986021175448079,1,0,0
D103382,65+,1209.7,76,1,night,fri,0,0.07637648289231753,0.17168946144622238,0.3659589981089661,0,1,1
D103383,36-50,113.77,4,2,afternoon,mon,1,0.9673155421630049,0.51566366292202,0.6336784188213294,1,0,0
D103384,26-35,205.64,49,2,afternoon,sat,0,0.9058027272410155,0.4273089244750997,0.4772142050496945,1,0,1
D103385,36-50,347.15,17,1,afternoon,thu,0,0.34014650561104603,0.5934574835356082,0.2690979687430399,0,1,0
D103386,36-50,113.11,19,1,evening,mon,0,0.7481833656646075,0.15440349731971018,0.445650373218921,1,0,0
D103387,65+,312.08,54,3,evening,mon,0,0.8403242247840124,0.5477615381932555,0.5500758248917124,1,1,1
D103388,26-35,199.85,72,3,afternoon,wed,0,0.3794416043927344,0.20568218294704,0.5518289238925761,1,0,0
D103389,26-35,196.26,1,3,afternoon,wed,0,0.7605816844276116,0.4857844472468006,0.32614305196084115,1,1,1
D103390,18-25,255.71,14,4,afternoon,tue,1,0.20577423922758414,0.9240171437797021,0.1128956982310707,0,1,0
D103391,36-50,260.9,25,4,evening,sat,1,0.5177441137159141,0.7262127434466054,0.44098012781951657,1,0,0
D103392,65+,283.58,84,1,night,thu,0,0.44731796306302446,0.24617096470424232,0.39112877215207664,1,0,1
D103393,18-25,142.74,5,2,afternoon,tue,0,0.4495229922485723,0.3490130979935175,0.12061199255006588,1,0,0
D103394,51-65,148.46,16,3,evening,fri,0,0.6239311513545992,0.35221464243049483,0.8246943118507447,1,1,1
D103395,65+,219.92,36,0,night,thu,1,0.2557977283047164,0.4325852760016487,0.9015630494425476,0,0,1
D103396,18-25,235.03,29,3,afternoon,sat,1,0.7259615854457382,0.7166059396738389,0.21851076681517892,1,1,0
D103397,18-25,164.85,4,1,morning,thu,0,0.2681276775328805,0.9296644169435176,0.12809778612857958,1,1,0
D103398,36-50,327.52,48,1,evening,sat,1,0.9401767450862385,0.9272651494550285,0.5343370367682991,1,1,0
D103399,36-50,47.79,54,1,night,sat,0,0.31860440648622934,0.5915320581269425,0.17005614849666453,1,1,0
D103400,18-25,126.8,15,2,morning,mon,1,0.8381455179604381,0.7370628430079382,0.4124323188649073,1,1,0
D103401,51-65,190.2,61,5,morning,mon,1,0.7761788256180079,0.7496225819572176,0.6453965002078113,1,1,0
D103402,36-50,113.24,5,3,evening,sat,1,0.5755425229355394,0.5254341785317475,0.6760500435365825,1,0,0
D103403,51-65,1060.27,65,2,evening,thu,0,0.30090021871011857,0.023298370174582105,0.5616946805409905,0,0,0
D103404,51-65,248.88,23,1,morning,tue,0,0.5775866288847471,0.21290249092449284,0.36042249253821534,1,0,0
D103405,51-65,286.89,20,6,afternoon,mon,0,0.45500188609186254,0.047680017662565494,0.5471258289446246,0,0,1
D103406,36-50,158.4,17,0,afternoon,sun,0,0.4027391008499647,0.4843325419480798,0.7960966960857021,0,1,0
D103407,26-35,241.24,78,2,night,mon,0,0.5002020733449568,0.4448609764965574,0.051742134564988905,0,0,0
D103408,36-50,81.96,45,3,evening,thu,0,0.5061105582405048,0.15504610836768315,0.5283584333460796,1,0,1
D103409,18-25,210.01,62,1,afternoon,tue,0,0.46268818539577167,0.43257423784198845,0.11298060856737677,1,0,0
D103410,36-50,105.29,18,3,evening,wed,0,0.8935457125706056,0.22899214737265386,0.8017415080258707,1,0,1
D103411,18-25,190.63,5,1,afternoon,sat,0,0.7143989534359142,0.7195548688862787,0.5883247553495439,1,1,1
D103412,36-50,24.44,3,1,night,thu,1,0.6376354811343022,0.5254703342855899,0.8076935474698415,1,1,1
D103413,18-25,88.66,39,1,afternoon,mon,0,0.8091477400386161,0.8911172112267071,0.1699929587478191,1,1,0
D103414,26-35,913.73,29,3,morning,mon,1,0.7228763422048093,0.7234983281331305,0.5310378404845115,1,1,1
D103415,26-35,516.65,69,2,afternoon,sun,1,0.3517501287436865,0.8960602640390469,0.5531920115858436,1,1,0
D103416,36-50,802.02,70,1,morning,tue,0,0.3612005748647486,0.28048717339710943,0.04576033923691228,0,0,0
D103417,51-65,853.16,27,2,evening,wed,0,0.8070270128715136,0.8855537189613994,0.5574618895138875,0,1,0
D103418,18-25,448.4,39,0,afternoon,sat,1,0.7742461181651451,0.7628901843935804,0.6161662696114939,0,1,1
D103419,51-65,162.78,34,2,afternoon,sat,0,0.24021301521665395,0.2852936642225078,0.20841062654972461,0,1,0
D103420,51-65,96.2,60,1,evening,tue,0,0.42213476865816435,0.9187984137373962,0.6948793767748626,1,1,0
D103421,26-35,686.82,56,4,afternoon,tue,1,0.709657029894085,0.1816388034479683,0.4631681805177202,1,0,1
D103422,36-50,259.33,58,4,afternoon,thu,1,0.3733121886306488,0.39728979092558175,0.840044950949357,1,0,1
D103423,26-35,2309.12,4,1,morning,wed,0,0.48212427903929433,0.1481478851499548,0.21453681531783225,1,0,0
D103424,26-35,176.16,30,3,night,fri,0,0.872661280512523,0.17302000504372056,0.44033013900834095,1,0,0
D103425,36-50,1444.63,87,0,evening,sat,1,0.5692507137295229,0.056575530843248754,0.5592187270921406,1,0,1
D103426,18-25,212.49,30,0,evening,tue,0,0.3769877601299512,0.8632311383241289,0.023945350675509038,1,1,0
D103427,51-65,814.39,15,4,evening,wed,1,0.7122900220586971,0.21126827059700695,0.5420511163895407,0,0,1
D103428,65+,1126.67,17,2,afternoon,sat,0,0.6859028236263368,0.21563811592466522,0.6561853123686296,1,0,1
D103429,51-65,97.45,2,2,morning,thu,0,0.7543384528269317,0.7795799744018886,0.09771506627812354,1,1,0
D103430,36-50,158.14,70,0,evening,thu,0,0.8035737744001233,0.6320201167829499,0.6183046327175014,0,1,0
D103431,36-50,96.57,0,2,morning,sat,1,0.6233081003930202,0.7876491060370447,0.6391326457601663,1,0,1
D103432,65+,80.89,53,3,night,fri,0,0.24239517296410437,0.5927302744256575,0.6874419099498733,0,1,0
D103433,26-35,446.02,35,1,afternoon,fri,1,0.8732503117213015,0.9494842197549174,0.6845353924011124,1,1,1
D103434,18-25,205.01,8,2,afternoon,thu,1,0.5201899762676867,0.5778549872098232,0.36777403451355045,1,1,1
D103435,36-50,256.5,79,2,evening,sat,1,0.10397336102377663,0.6135528524461602,0.5408015613125502,0,0,1
D103436,26-35,403.68,66,1,afternoon,mon,1,0.5831888298844454,0.6291452896184693,0.6952242639130891,1,1,0
D103437,26-35,45.99,73,1,evening,mon,0,0.7018559764503007,0.5720888000473744,0.3738686246113048,1,0,1
D103438,18-25,779.06,84,2,evening,fri,0,0.6016708777706112,0.16887688374467222,0.04485017288997109,0,1,0
D103439,36-50,178.72,82,2,evening,fri,0,0.907952694040383,0.2888494616044629,0.4206966941535279,1,0,1
D103440,26-35,395.11,63,1,night,tue,0,0.4138705789914973,0.4271671154059031,0.3827144252617065,1,0,0
D103441,26-35,427.79,48,2,afternoon,fri,0,0.7142543337012836,0.8804329765061264,0.5971239253918583,1,1,1
D103442,18-25,840.26,62,4,afternoon,mon,1,0.4190682294592233,0.3299699894963001,0.2900649653908382,0,0,0
D103443,26-35,222.66,40,2,evening,fri,1,0.8072726888817559,0.18556864270492648,0.249296690911546,1,0,1
D103444,51-65,36.19,16,3,afternoon,wed,0,0.6666197090855073,0.5187068813776178,0.31329461643379275,1,1,1
D103445,26-35,257.6,34,0,afternoon,fri,0,0.7615744871889985,0.37370379403172554,0.7597213638877794,0,0,0
D103446,36-50,293.14,42,2,morning,wed,1,0.5648401157974411,0.592458483635372,0.6426239341979614,0,0,1
D103447,51-65,96.46,4,2,evening,sat,1,0.9739892156578898,0.7852395964131921,0.9147103317496836,1,1,1
D103448,26-35,279.43,76,1,evening,mon,1,0.13618503126354942,0.666826663429421,0.824177323905607,0,1,1
D103449,51-65,176.81,81,2,afternoon,sat,0,0.6609891210057492,0.2045988648684446,0.31426874373605257,1,0,0
D103450,36-50,73.08,37,2,morning,thu,0,0.759604814721948,0.5049897527316177,0.2571787679352301,1,0,0
D103451,36-50,447.8,44,3,morning,tue,1,0.7664623643150038,0.7793599951702342,0.5124052093132161,0,1,0
D103452,18-25,147.33,75,1,afternoon,sun,0,0.16164871378202897,0.2747419675183743,0.46925124703480275,0,0,0
D103453,18-25,169.74,40,3,morning,mon,1,0.18379765109896948,0.8820913299431922,0.14570882825626189,1,1,0
D103454,65+,161.37,61,2,evening,thu,0,0.7427985446275659,0.13340318868118523,0.7518194424178052,1,0,1
D103455,51-65,743.92,46,1,night,mon,0,0.7501628286996701,0.514812761885281,0.6402546167922127,1,0,1
D103456,65+,235.85,24,2,evening,sun,0,0.6630668394540823,0.08905689309872923,0.37600561098438445,1,0,0
D103457,51-65,262.75,71,3,evening,tue,1,0.8409274973628875,0.6145954067521127,0.3345736217605558,1,0,0
D103458,18-25,164.59,17,0,night,tue,0,0.3598854688462705,0.7309505989622269,0.5014778355623908,0,0,1
D103459,51-65,371.14,20,3,evening,fri,1,0.8234147254766864,0.6245345375265355,0.9507760114576842,1,0,1
D103460,36-50,824.18,62,2,evening,sun,1,0.8479137141743114,0.711863170269523,0.4300809569754463,1,1,0
D103461,51-65,438.38,63,4,evening,wed,1,0.5568874828546718,0.24479420825305676,0.6961827730263195,1,1,1
D103462,18-25,454.04,85,3,evening,tue,1,0.766164147655707,0.6430281617971594,0.23979036847533608,0,1,0
D103463,26-35,422.25,63,3,afternoon,wed,1,0.20133032397127945,0.72864312306958,0.5184257220567393,0,0,1
D103464,51-65,70.65,2,3,morning,sun,1,0.6174548879051043,0.5291188557887403,0.5385898904082157,1,1,1
D103465,51-65,111.22,76,5,evening,sun,0,0.6095425701985346,0.4317917788583228,0.4202587652076759,1,0,0
D103466,36-50,203.47,37,4,evening,mon,1,0.9614077418280015,0.7010378470932577,0.948687388828222,1,0,1
D103467,26-35,127.32,0,2,evening,sun,1,0.7811666398766596,0.6819207714593354,0.5664646479595458,1,1,1
D103468,26-35,93.87,52,7,afternoon,sat,1,0.24717266004878097,0.8427033398002514,0.12810328030576215,0,1,0
D103469,65+,45.38,15,3,evening,thu,0,0.946257325886954,0.5833803668708838,0.8154951386637376,1,0,0
D103470,26-35,72.83,37,4,evening,tue,0,0.5731636274470706,0.40762338910027834,0.6675610685708442,0,0,1
D103471,26-35,194.25,42,1,evening,thu,1,0.8712524545956586,0.5738518642034456,0.678943127897525,0,0,0
D103472,36-50,229.87,6,3,afternoon,sat,1,0.6923896988135089,0.601241949812853,0.5458913998282783,1,1,0
D103473,26-35,119.85,76,0,afternoon,tue,0,0.647548106548233,0.7197447562469993,0.17192926425152455,1,1,0
D103474,36-50,262.71,45,2,afternoon,wed,1,0.6324249606509788,0.13047770272848397,0.32573513252893865,1,0,0
D103475,26-35,165.6,86,0,night,thu,0,0.8957201945254607,0.31828673413164144,0.3195084863261504,1,0,0
D103476,51-65,652.96,41,2,morning,mon,0,0.8141482472031626,0.2551747566238967,0.4210055139951664,1,0,0
D103477,51-65,211.57,53,4,evening,wed,1,0.9430650450524037,0.17085229284319375,0.4864736897066858,1,0,0
D103478,65+,457.92,73,4,morning,mon,1,0.3087061266228266,0.1265711513310653,0.907231384932651,0,0,1
D103479,36-50,293.8,19,1,night,mon,0,0.16226607559161882,0.5931630661096995,0.7227088842048164,0,0,1
D103480,26-35,69.28,81,2,afternoon,wed,1,0.5888147123326443,0.5451532640475444,0.7785992048338489,1,0,0
D103481,36-50,225.52,16,4,evening,sat,1,0.9785949728728237,0.5046071157580343,0.3614460625715567,1,0,1
D103482,51-65,80.47,89,1,evening,sun,1,0.6044500596745618,0.14000567351974585,0.38718200326393143,0,0,0
D103483,36-50,222.0,57,4,evening,thu,1,0.8881624632333553,0.5039889890677269,0.5565566196462566,0,1,1
D103484,36-50,125.13,46,2,evening,sat,0,0.37548662353028944,0.14418632773789158,0.5574073982921933,0,0,1
D103485,51-65,345.08,18,1,morning,tue,0,0.46755674077024373,0.8432326027812255,0.5889607521932546,0,1,1
D103486,36-50,73.1,51,1,afternoon,fri,0,0.6921390948640992,0.8888201000242967,0.5479622416831706,0,0,0
D103487,51-65,247.95,49,2,afternoon,fri,0,0.9456244887753409,0.30551425547155525,0.8683400238066237,1,0,1
D103488,26-35,409.6,88,3,evening,wed,0,0.7314309478118244,0.20892678532333656,0.26323604704180764,1,1,0
D103489,36-50,553.82,75,0,evening,thu,0,0.14594159410246935,0.6728922883347037,0.6255445162132702,0,0,0
D103490,36-50,123.01,43,0,afternoon,fri,0,0.857927909908812,0.727082256126491,0.6064350760180102,0,0,1
D103491,18-25,248.63,35,3,evening,wed,0,0.2265604474239764,0.9454363180365595,0.34476065320515825,1,1,0
D103492,51-65,288.8,34,6,afternoon,fri,0,0.34589352253715433,0.8591518023973662,0.709828430433052,0,1,1
D103493,36-50,984.78,34,5,afternoon,tue,0,0.5778767975291416,0.062064133569548964,0.21023713569369037,0,0,0
D103494,18-25,64.51,1,3,afternoon,thu,0,0.8761144197335302,0.9251530274628883,0.1640945362721117,1,1,0
D103495,51-65,107.77,3,2,evening,mon,0,0.935771274898818,0.5202017737750163,0.6940445781776667,1,0,0
D103496,36-50,3053.42,67,2,morning,thu,1,0.2383521209014445,0.37782770214332706,0.09107075978887925,0,0,0
D103497,51-65,191.37,22,1,night,thu,1,0.7693750303951441,0.7853418680988301,0.8054633743873838,1,1,1
D103498,26-35,44.62,37,2,evening,sat,1,0.9208596457644167,0.8612288997734174,0.22920917208742966,1,1,0
D103499,51-65,144.85,62,2,evening,wed,1,0.3465176692560576,0.7739330883236181,0.9070273129299953,1,1,1
D103500,26-35,20.25,54,1,afternoon,mon,1,0.9578846732085137,0.6308979463126642,0.3956554982243798,1,0,1
D103501,36-50,303.94,32,3,evening,mon,1,0.600556134182078,0.38922036740403765,0.8640766632999989,1,1,0
D103502,18-25,507.15,67,3,evening,thu,0,0.4492070658294175,0.8323649609597296,0.23789254109654684,1,1,0
D103503,36-50,107.72,14,0,afternoon,sat,0,0.6363038920045745,0.3681241956587586,0.4251638063512399,1,0,1
D103504,36-50,160.19,42,7,afternoon,sun,1,0.287230903670366,0.8723318563527395,0.7460001866757244,0,1,0
D103505,36-50,561.88,9,0,afternoon,sat,1,0.854953498922302,0.4785560967560089,0.6699942122383225,1,1,1
D103506,36-50,50.64,47,3,afternoon,wed,1,0.8099674238661304,0.5249151525997884,0.5478251174978521,1,0,0
D103507,51-65,74.48,8,4,afternoon,thu,0,0.6667717068200852,0.4614984478765278,0.4578427103778678,0,0,1
D103508,36-50,199.28,84,3,evening,sun,1,0.5965500330096714,0.130833994012171,0.4118076621404997,0,0,1
D103509,26-35,124.32,59,1,afternoon,sat,0,0.8706021456403414,0.19818500233545083,0.887066779999768,1,0,0
D103510,65+,187.83,22,1,evening,thu,1,0.9778973028180741,0.7809823374729296,0.3638109231139811,1,1,0
